family,instance,ppd_orig,n_vars,n_clauses,full_sat,full_wall,full_decisions,full_props,full_conflicts,full_ppd,budget,pre_wall,pre_decisions,pre_props,pre_conflicts,pre_ppd,solved_within_prefix,log_n,rel_err
uf50-218,uf50-0101.cnf,10.098,50,218,True,2.5917019229382277e-05,24,174,9,7.25,10,1.5166006051003933e-05,24,174,9,7.25,True,3.912023005428146,0.0
uf50-218,uf50-0101.cnf,10.098,50,218,True,2.5917019229382277e-05,24,174,9,7.25,30,1.1415977496653795e-05,24,174,9,7.25,True,3.912023005428146,0.0
uf50-218,uf50-0101.cnf,10.098,50,218,True,2.5917019229382277e-05,24,174,9,7.25,100,1.0875024599954486e-05,24,174,9,7.25,True,3.912023005428146,0.0
uf50-218,uf50-0101.cnf,10.098,50,218,True,2.5917019229382277e-05,24,174,9,7.25,300,1.0332994861528277e-05,24,174,9,7.25,True,3.912023005428146,0.0
uf50-218,uf50-0101.cnf,10.098,50,218,True,2.5917019229382277e-05,24,174,9,7.25,1000,1.0375020792707801e-05,24,174,9,7.25,True,3.912023005428146,0.0
uf50-218,uf50-0102.cnf,12.8842,50,218,True,0.00010754200047813356,93,1064,74,11.440860215053764,10,1.4417018974199891e-05,14,121,10,8.642857142857142,False,3.912023005428146,0.24456229860365206
uf50-218,uf50-0102.cnf,12.8842,50,218,True,0.00010754200047813356,93,1064,74,11.440860215053764,30,3.245798870921135e-05,35,434,30,12.4,False,3.912023005428146,0.0838345864661654
uf50-218,uf50-0102.cnf,12.8842,50,218,True,0.00010754200047813356,93,1064,74,11.440860215053764,100,6.079199374653399e-05,93,1064,74,11.440860215053764,True,3.912023005428146,0.0
uf50-218,uf50-0102.cnf,12.8842,50,218,True,0.00010754200047813356,93,1064,74,11.440860215053764,300,4.312500823289156e-05,93,1064,74,11.440860215053764,True,3.912023005428146,0.0
uf50-218,uf50-0102.cnf,12.8842,50,218,True,0.00010754200047813356,93,1064,74,11.440860215053764,1000,3.7250021705403924e-05,93,1064,74,11.440860215053764,True,3.912023005428146,0.0
uf50-218,uf50-0103.cnf,7.875,50,218,True,3.0333001632243395e-05,37,285,19,7.702702702702703,10,1.0875024599954486e-05,14,132,10,9.428571428571429,False,3.912023005428146,0.2240601503759399
uf50-218,uf50-0103.cnf,7.875,50,218,True,3.0333001632243395e-05,37,285,19,7.702702702702703,30,1.575000351294875e-05,37,285,19,7.702702702702703,True,3.912023005428146,0.0
uf50-218,uf50-0103.cnf,7.875,50,218,True,3.0333001632243395e-05,37,285,19,7.702702702702703,100,1.3250013580545783e-05,37,285,19,7.702702702702703,True,3.912023005428146,0.0
uf50-218,uf50-0103.cnf,7.875,50,218,True,3.0333001632243395e-05,37,285,19,7.702702702702703,300,1.3457989552989602e-05,37,285,19,7.702702702702703,True,3.912023005428146,0.0
uf50-218,uf50-0103.cnf,7.875,50,218,True,3.0333001632243395e-05,37,285,19,7.702702702702703,1000,1.329201040789485e-05,37,285,19,7.702702702702703,True,3.912023005428146,0.0
uf50-218,uf50-0104.cnf,10.5972,50,218,True,5.699999746866524e-05,47,551,32,11.72340425531915,10,1.4874996850267053e-05,15,167,10,11.133333333333333,False,3.912023005428146,0.05033272837265585
uf50-218,uf50-0104.cnf,10.5972,50,218,True,5.699999746866524e-05,47,551,32,11.72340425531915,30,2.6875000912696123e-05,37,508,31,13.72972972972973,False,3.912023005428146,0.17113847059400594
uf50-218,uf50-0104.cnf,10.5972,50,218,True,5.699999746866524e-05,47,551,32,11.72340425531915,100,2.245799987576902e-05,47,551,32,11.72340425531915,True,3.912023005428146,0.0
uf50-218,uf50-0104.cnf,10.5972,50,218,True,5.699999746866524e-05,47,551,32,11.72340425531915,300,1.937500201165676e-05,47,551,32,11.72340425531915,True,3.912023005428146,0.0
uf50-218,uf50-0104.cnf,10.5972,50,218,True,5.699999746866524e-05,47,551,32,11.72340425531915,1000,1.8749997252598405e-05,47,551,32,11.72340425531915,True,3.912023005428146,0.0
uf50-218,uf50-0105.cnf,10.0698,50,218,True,2.3792003048583865e-05,28,205,14,7.321428571428571,10,1.2750009773299098e-05,17,151,12,8.882352941176471,False,3.912023005428146,0.21319942611190829
uf50-218,uf50-0105.cnf,10.0698,50,218,True,2.3792003048583865e-05,28,205,14,7.321428571428571,30,1.2625008821487427e-05,28,205,14,7.321428571428571,True,3.912023005428146,0.0
uf50-218,uf50-0105.cnf,10.0698,50,218,True,2.3792003048583865e-05,28,205,14,7.321428571428571,100,1.1166994227096438e-05,28,205,14,7.321428571428571,True,3.912023005428146,0.0
uf50-218,uf50-0105.cnf,10.0698,50,218,True,2.3792003048583865e-05,28,205,14,7.321428571428571,300,1.0375020792707801e-05,28,205,14,7.321428571428571,True,3.912023005428146,0.0
uf50-218,uf50-0105.cnf,10.0698,50,218,True,2.3792003048583865e-05,28,205,14,7.321428571428571,1000,1.025001984089613e-05,28,205,14,7.321428571428571,True,3.912023005428146,0.0
uf50-218,uf50-0106.cnf,8.1429,50,218,True,3.0291994335129857e-05,29,283,18,9.758620689655173,10,1.1791998986154795e-05,15,136,10,9.066666666666666,False,3.912023005428146,0.07090694935217907
uf50-218,uf50-0106.cnf,8.1429,50,218,True,3.0291994335129857e-05,29,283,18,9.758620689655173,30,1.4959019608795643e-05,29,283,18,9.758620689655173,True,3.912023005428146,0.0
uf50-218,uf50-0106.cnf,8.1429,50,218,True,3.0291994335129857e-05,29,283,18,9.758620689655173,100,1.287501072511077e-05,29,283,18,9.758620689655173,True,3.912023005428146,0.0
uf50-218,uf50-0106.cnf,8.1429,50,218,True,3.0291994335129857e-05,29,283,18,9.758620689655173,300,1.229101326316595e-05,29,283,18,9.758620689655173,True,3.912023005428146,0.0
uf50-218,uf50-0106.cnf,8.1429,50,218,True,3.0291994335129857e-05,29,283,18,9.758620689655173,1000,1.2333999620750546e-05,29,283,18,9.758620689655173,True,3.912023005428146,0.0
uf50-218,uf50-0107.cnf,11.4333,50,218,True,8.883298141881824e-05,68,758,51,11.147058823529411,10,1.5708996215835214e-05,14,152,11,10.857142857142858,False,3.912023005428146,0.02600829249905758
uf50-218,uf50-0107.cnf,11.4333,50,218,True,8.883298141881824e-05,68,758,51,11.147058823529411,30,2.5124987587332726e-05,38,412,30,10.842105263157896,False,3.912023005428146,0.02735731148451592
uf50-218,uf50-0107.cnf,11.4333,50,218,True,8.883298141881824e-05,68,758,51,11.147058823529411,100,9.308400331065059e-05,68,758,51,11.147058823529411,True,3.912023005428146,0.0
uf50-218,uf50-0107.cnf,11.4333,50,218,True,8.883298141881824e-05,68,758,51,11.147058823529411,300,9.241697262041271e-05,68,758,51,11.147058823529411,True,3.912023005428146,0.0
uf50-218,uf50-0107.cnf,11.4333,50,218,True,8.883298141881824e-05,68,758,51,11.147058823529411,1000,4.0834012906998396e-05,68,758,51,11.147058823529411,True,3.912023005428146,0.0
uf50-218,uf50-0108.cnf,7.1071,50,218,True,3.4958997275680304e-05,39,306,21,7.846153846153846,10,1.216601231135428e-05,18,112,10,6.222222222222222,False,3.912023005428146,0.2069716775599128
uf50-218,uf50-0108.cnf,7.1071,50,218,True,3.4958997275680304e-05,39,306,21,7.846153846153846,30,1.7667014617472887e-05,39,306,21,7.846153846153846,True,3.912023005428146,0.0
uf50-218,uf50-0108.cnf,7.1071,50,218,True,3.4958997275680304e-05,39,306,21,7.846153846153846,100,1.4582998119294643e-05,39,306,21,7.846153846153846,True,3.912023005428146,0.0
uf50-218,uf50-0108.cnf,7.1071,50,218,True,3.4958997275680304e-05,39,306,21,7.846153846153846,300,3.6375015042722225e-05,39,306,21,7.846153846153846,True,3.912023005428146,0.0
uf50-218,uf50-0108.cnf,7.1071,50,218,True,3.4958997275680304e-05,39,306,21,7.846153846153846,1000,1.9416998839005828e-05,39,306,21,7.846153846153846,True,3.912023005428146,0.0
uf50-218,uf50-0109.cnf,10.6444,50,218,True,9.958300506696105e-05,48,507,36,10.5625,10,1.9749975763261318e-05,19,176,11,9.263157894736842,False,3.912023005428146,0.12301463718467763
uf50-218,uf50-0109.cnf,10.6444,50,218,True,9.958300506696105e-05,48,507,36,10.5625,30,7.929201819933951e-05,37,420,31,11.35135135135135,False,3.912023005428146,0.07468415160722848
uf50-218,uf50-0109.cnf,10.6444,50,218,True,9.958300506696105e-05,48,507,36,10.5625,100,3.416600520722568e-05,48,507,36,10.5625,True,3.912023005428146,0.0
uf50-218,uf50-0109.cnf,10.6444,50,218,True,9.958300506696105e-05,48,507,36,10.5625,300,2.4290988221764565e-05,48,507,36,10.5625,True,3.912023005428146,0.0
uf50-218,uf50-0109.cnf,10.6444,50,218,True,9.958300506696105e-05,48,507,36,10.5625,1000,2.19999928958714e-05,48,507,36,10.5625,True,3.912023005428146,0.0
uf50-218,uf50-011.cnf,9.0,50,218,True,3.679099609144032e-05,37,278,17,7.513513513513513,10,1.7125013982877135e-05,22,147,10,6.681818181818182,False,3.912023005428146,0.11069326357096139
uf50-218,uf50-011.cnf,9.0,50,218,True,3.679099609144032e-05,37,278,17,7.513513513513513,30,1.824999344535172e-05,37,278,17,7.513513513513513,True,3.912023005428146,0.0
uf50-218,uf50-011.cnf,9.0,50,218,True,3.679099609144032e-05,37,278,17,7.513513513513513,100,1.387501833960414e-05,37,278,17,7.513513513513513,True,3.912023005428146,0.0
uf50-218,uf50-011.cnf,9.0,50,218,True,3.679099609144032e-05,37,278,17,7.513513513513513,300,3.362499410286546e-05,37,278,17,7.513513513513513,True,3.912023005428146,0.0
uf50-218,uf50-011.cnf,9.0,50,218,True,3.679099609144032e-05,37,278,17,7.513513513513513,1000,4.641700070351362e-05,37,278,17,7.513513513513513,True,3.912023005428146,0.0
uf50-218,uf50-0110.cnf,9.4483,50,218,True,5.179201252758503e-05,44,481,32,10.931818181818182,10,1.595797948539257e-05,21,154,12,7.333333333333333,False,3.912023005428146,0.3291753291753292
uf50-218,uf50-0110.cnf,9.4483,50,218,True,5.179201252758503e-05,44,481,32,10.931818181818182,30,5.6209013564512134e-05,40,447,30,11.175,False,3.912023005428146,0.022245322245322326
uf50-218,uf50-0110.cnf,9.4483,50,218,True,5.179201252758503e-05,44,481,32,10.931818181818182,100,3.91670037060976e-05,44,481,32,10.931818181818182,True,3.912023005428146,0.0
uf50-218,uf50-0110.cnf,9.4483,50,218,True,5.179201252758503e-05,44,481,32,10.931818181818182,300,2.9582995921373367e-05,44,481,32,10.931818181818182,True,3.912023005428146,0.0
uf50-218,uf50-0110.cnf,9.4483,50,218,True,5.179201252758503e-05,44,481,32,10.931818181818182,1000,2.4250010028481483e-05,44,481,32,10.931818181818182,True,3.912023005428146,0.0
uf50-218,uf50-0111.cnf,12.7541,50,218,True,0.00011429100413806736,82,1027,63,12.524390243902438,10,1.720801810733974e-05,18,148,10,8.222222222222221,False,3.912023005428146,0.34350319160445747
uf50-218,uf50-0111.cnf,12.7541,50,218,True,0.00011429100413806736,82,1027,63,12.524390243902438,30,3.041699528694153e-05,38,450,31,11.842105263157896,False,3.912023005428146,0.05447650284425754
uf50-218,uf50-0111.cnf,12.7541,50,218,True,0.00011429100413806736,82,1027,63,12.524390243902438,100,6.654101889580488e-05,82,1027,63,12.524390243902438,True,3.912023005428146,0.0
uf50-218,uf50-0111.cnf,12.7541,50,218,True,0.00011429100413806736,82,1027,63,12.524390243902438,300,4.9416994443163276e-05,82,1027,63,12.524390243902438,True,3.912023005428146,0.0
uf50-218,uf50-0111.cnf,12.7541,50,218,True,0.00011429100413806736,82,1027,63,12.524390243902438,1000,4.345798515714705e-05,82,1027,63,12.524390243902438,True,3.912023005428146,0.0
uf50-218,uf50-0112.cnf,9.0,50,218,True,3.070899401791394e-05,24,259,14,10.791666666666666,10,1.404198701493442e-05,17,191,12,11.235294117647058,False,3.912023005428146,0.041108335225982263
uf50-218,uf50-0112.cnf,9.0,50,218,True,3.070899401791394e-05,24,259,14,10.791666666666666,30,1.3165990822017193e-05,24,259,14,10.791666666666666,True,3.912023005428146,0.0
uf50-218,uf50-0112.cnf,9.0,50,218,True,3.070899401791394e-05,24,259,14,10.791666666666666,100,1.2083997717127204e-05,24,259,14,10.791666666666666,True,3.912023005428146,0.0
uf50-218,uf50-0112.cnf,9.0,50,218,True,3.070899401791394e-05,24,259,14,10.791666666666666,300,1.2083008186891675e-05,24,259,14,10.791666666666666,True,3.912023005428146,0.0
uf50-218,uf50-0112.cnf,9.0,50,218,True,3.070899401791394e-05,24,259,14,10.791666666666666,1000,1.2083008186891675e-05,24,259,14,10.791666666666666,True,3.912023005428146,0.0
uf50-218,uf50-0113.cnf,4.0833,50,218,True,7.875001756474376e-06,13,51,0,3.923076923076923,10,5.707988748326898e-06,13,51,0,3.923076923076923,True,3.912023005428146,0.0
uf50-218,uf50-0113.cnf,4.0833,50,218,True,7.875001756474376e-06,13,51,0,3.923076923076923,30,4.750007065013051e-06,13,51,0,3.923076923076923,True,3.912023005428146,0.0
uf50-218,uf50-0113.cnf,4.0833,50,218,True,7.875001756474376e-06,13,51,0,3.923076923076923,100,4.415982402861118e-06,13,51,0,3.923076923076923,True,3.912023005428146,0.0
uf50-218,uf50-0113.cnf,4.0833,50,218,True,7.875001756474376e-06,13,51,0,3.923076923076923,300,4.499976057559252e-06,13,51,0,3.923076923076923,True,3.912023005428146,0.0
uf50-218,uf50-0113.cnf,4.0833,50,218,True,7.875001756474376e-06,13,51,0,3.923076923076923,1000,4.417001036927104e-06,13,51,0,3.923076923076923,True,3.912023005428146,0.0
uf50-218,uf50-0114.cnf,9.0976,50,218,True,3.145798109471798e-05,41,266,17,6.487804878048781,10,1.2792006600648165e-05,16,158,12,9.875,False,3.912023005428146,0.5220864661654134
uf50-218,uf50-0114.cnf,9.0976,50,218,True,3.145798109471798e-05,41,266,17,6.487804878048781,30,1.62090000230819e-05,41,266,17,6.487804878048781,True,3.912023005428146,0.0
uf50-218,uf50-0114.cnf,9.0976,50,218,True,3.145798109471798e-05,41,266,17,6.487804878048781,100,1.391599653288722e-05,41,266,17,6.487804878048781,True,3.912023005428146,0.0
uf50-218,uf50-0114.cnf,9.0976,50,218,True,3.145798109471798e-05,41,266,17,6.487804878048781,300,1.3334007235243917e-05,41,266,17,6.487804878048781,True,3.912023005428146,0.0
uf50-218,uf50-0114.cnf,9.0976,50,218,True,3.145798109471798e-05,41,266,17,6.487804878048781,1000,1.2957985745742917e-05,41,266,17,6.487804878048781,True,3.912023005428146,0.0
uf50-218,uf50-0115.cnf,4.3636,50,218,True,7.875001756474376e-06,11,51,0,4.636363636363637,10,5.584006430581212e-06,11,51,0,4.636363636363637,True,3.912023005428146,0.0
uf50-218,uf50-0115.cnf,4.3636,50,218,True,7.875001756474376e-06,11,51,0,4.636363636363637,30,4.334026016294956e-06,11,51,0,4.636363636363637,True,3.912023005428146,0.0
uf50-218,uf50-0115.cnf,4.3636,50,218,True,7.875001756474376e-06,11,51,0,4.636363636363637,100,4.292000085115433e-06,11,51,0,4.636363636363637,True,3.912023005428146,0.0
uf50-218,uf50-0115.cnf,4.3636,50,218,True,7.875001756474376e-06,11,51,0,4.636363636363637,300,3.875000402331352e-06,11,51,0,4.636363636363637,True,3.912023005428146,0.0
uf50-218,uf50-0115.cnf,4.3636,50,218,True,7.875001756474376e-06,11,51,0,4.636363636363637,1000,3.749999450519681e-06,11,51,0,4.636363636363637,True,3.912023005428146,0.0
uf50-218,uf50-0116.cnf,9.2857,50,218,True,4.108299617655575e-05,35,375,21,10.714285714285714,10,1.6000005416572094e-05,15,200,11,13.333333333333334,False,3.912023005428146,0.24444444444444458
uf50-218,uf50-0116.cnf,9.2857,50,218,True,4.108299617655575e-05,35,375,21,10.714285714285714,30,1.8749997252598405e-05,35,375,21,10.714285714285714,True,3.912023005428146,0.0
uf50-218,uf50-0116.cnf,9.2857,50,218,True,4.108299617655575e-05,35,375,21,10.714285714285714,100,1.6959005733951926e-05,35,375,21,10.714285714285714,True,3.912023005428146,0.0
uf50-218,uf50-0116.cnf,9.2857,50,218,True,4.108299617655575e-05,35,375,21,10.714285714285714,300,1.4958000974729657e-05,35,375,21,10.714285714285714,True,3.912023005428146,0.0
uf50-218,uf50-0116.cnf,9.2857,50,218,True,4.108299617655575e-05,35,375,21,10.714285714285714,1000,1.4457997167482972e-05,35,375,21,10.714285714285714,True,3.912023005428146,0.0
uf50-218,uf50-0117.cnf,10.5238,50,218,True,4.33750101365149e-05,46,464,27,10.08695652173913,10,1.3249984476715326e-05,15,166,10,11.066666666666666,False,3.912023005428146,0.09712643678160914
uf50-218,uf50-0117.cnf,10.5238,50,218,True,4.33750101365149e-05,46,464,27,10.08695652173913,30,2.3500004317611456e-05,46,464,27,10.08695652173913,True,3.912023005428146,0.0
uf50-218,uf50-0117.cnf,10.5238,50,218,True,4.33750101365149e-05,46,464,27,10.08695652173913,100,1.754099503159523e-05,46,464,27,10.08695652173913,True,3.912023005428146,0.0
uf50-218,uf50-0117.cnf,10.5238,50,218,True,4.33750101365149e-05,46,464,27,10.08695652173913,300,1.76659959834069e-05,46,464,27,10.08695652173913,True,3.912023005428146,0.0
uf50-218,uf50-0117.cnf,10.5238,50,218,True,4.33750101365149e-05,46,464,27,10.08695652173913,1000,1.724998583085835e-05,46,464,27,10.08695652173913,True,3.912023005428146,0.0
uf50-218,uf50-0118.cnf,10.7353,50,218,True,5.754097946919501e-05,52,548,36,10.538461538461538,10,1.5792000340297818e-05,18,162,11,9.0,False,3.912023005428146,0.145985401459854
uf50-218,uf50-0118.cnf,10.7353,50,218,True,5.754097946919501e-05,52,548,36,10.538461538461538,30,2.429200685583055e-05,36,423,30,11.75,False,3.912023005428146,0.11496350364963505
uf50-218,uf50-0118.cnf,10.7353,50,218,True,5.754097946919501e-05,52,548,36,10.538461538461538,100,2.6249996153637767e-05,52,548,36,10.538461538461538,True,3.912023005428146,0.0
uf50-218,uf50-0118.cnf,10.7353,50,218,True,5.754097946919501e-05,52,548,36,10.538461538461538,300,2.1499989088624716e-05,52,548,36,10.538461538461538,True,3.912023005428146,0.0
uf50-218,uf50-0118.cnf,10.7353,50,218,True,5.754097946919501e-05,52,548,36,10.538461538461538,1000,2.3416010662913322e-05,52,548,36,10.538461538461538,True,3.912023005428146,0.0
uf50-218,uf50-0119.cnf,12.6429,50,218,True,6.766701699234545e-05,53,628,41,11.849056603773585,10,1.533300383016467e-05,14,131,10,9.357142857142858,False,3.912023005428146,0.21030482256596902
uf50-218,uf50-0119.cnf,12.6429,50,218,True,6.766701699234545e-05,53,628,41,11.849056603773585,30,2.7999980375170708e-05,35,456,31,13.028571428571428,False,3.912023005428146,0.09954504094631482
uf50-218,uf50-0119.cnf,12.6429,50,218,True,6.766701699234545e-05,53,628,41,11.849056603773585,100,2.9708986403420568e-05,53,628,41,11.849056603773585,True,3.912023005428146,0.0
uf50-218,uf50-0119.cnf,12.6429,50,218,True,6.766701699234545e-05,53,628,41,11.849056603773585,300,2.370899892412126e-05,53,628,41,11.849056603773585,True,3.912023005428146,0.0
uf50-218,uf50-0119.cnf,12.6429,50,218,True,6.766701699234545e-05,53,628,41,11.849056603773585,1000,2.145799226127565e-05,53,628,41,11.849056603773585,True,3.912023005428146,0.0
uf50-218,uf50-012.cnf,10.6765,50,218,True,5.9707992477342486e-05,58,555,42,9.568965517241379,10,1.3999990187585354e-05,19,133,11,7.0,False,3.912023005428146,0.26846846846846845
uf50-218,uf50-012.cnf,10.6765,50,218,True,5.9707992477342486e-05,58,555,42,9.568965517241379,30,2.5749992346391082e-05,37,364,30,9.837837837837839,False,3.912023005428146,0.028098368638909292
uf50-218,uf50-012.cnf,10.6765,50,218,True,5.9707992477342486e-05,58,555,42,9.568965517241379,100,2.8250011382624507e-05,58,555,42,9.568965517241379,True,3.912023005428146,0.0
uf50-218,uf50-012.cnf,10.6765,50,218,True,5.9707992477342486e-05,58,555,42,9.568965517241379,300,2.258300082758069e-05,58,555,42,9.568965517241379,True,3.912023005428146,0.0
uf50-218,uf50-012.cnf,10.6765,50,218,True,5.9707992477342486e-05,58,555,42,9.568965517241379,1000,2.158299321308732e-05,58,555,42,9.568965517241379,True,3.912023005428146,0.0
uf50-218,uf50-0120.cnf,10.2464,50,218,True,6.983400089666247e-05,66,649,49,9.833333333333334,10,1.7166981706395745e-05,20,165,13,8.25,False,3.912023005428146,0.16101694915254242
uf50-218,uf50-0120.cnf,10.2464,50,218,True,6.983400089666247e-05,66,649,49,9.833333333333334,30,2.104099257849157e-05,38,335,30,8.81578947368421,False,3.912023005428146,0.10347903657448711
uf50-218,uf50-0120.cnf,10.2464,50,218,True,6.983400089666247e-05,66,649,49,9.833333333333334,100,3.087500226683915e-05,66,649,49,9.833333333333334,True,3.912023005428146,0.0
uf50-218,uf50-0120.cnf,10.2464,50,218,True,6.983400089666247e-05,66,649,49,9.833333333333334,300,2.662499900907278e-05,66,649,49,9.833333333333334,True,3.912023005428146,0.0
uf50-218,uf50-0120.cnf,10.2464,50,218,True,6.983400089666247e-05,66,649,49,9.833333333333334,1000,2.3250002413988113e-05,66,649,49,9.833333333333334,True,3.912023005428146,0.0
uf50-218,uf50-0121.cnf,13.2093,50,218,True,0.0001159579842351377,82,1031,63,12.573170731707316,10,1.7458020010963082e-05,20,180,10,9.0,False,3.912023005428146,0.2841901066925315
uf50-218,uf50-0121.cnf,13.2093,50,218,True,0.0001159579842351377,82,1031,63,12.573170731707316,30,3.3042015274986625e-05,40,485,30,12.125,False,3.912023005428146,0.03564500484966046
uf50-218,uf50-0121.cnf,13.2093,50,218,True,0.0001159579842351377,82,1031,63,12.573170731707316,100,6.762502016499639e-05,82,1031,63,12.573170731707316,True,3.912023005428146,0.0
uf50-218,uf50-0121.cnf,13.2093,50,218,True,0.0001159579842351377,82,1031,63,12.573170731707316,300,5.204201443120837e-05,82,1031,63,12.573170731707316,True,3.912023005428146,0.0
uf50-218,uf50-0121.cnf,13.2093,50,218,True,0.0001159579842351377,82,1031,63,12.573170731707316,1000,4.6083005145192146e-05,82,1031,63,12.573170731707316,True,3.912023005428146,0.0
uf50-218,uf50-0122.cnf,10.5806,50,218,True,9.579199831932783e-05,77,855,56,11.103896103896103,10,1.5875004464760423e-05,16,148,10,9.25,False,3.912023005428146,0.1669590643274853
uf50-218,uf50-0122.cnf,10.5806,50,218,True,9.579199831932783e-05,77,855,56,11.103896103896103,30,2.458301605656743e-05,37,368,30,9.945945945945946,False,3.912023005428146,0.10428323059902003
uf50-218,uf50-0122.cnf,10.5806,50,218,True,9.579199831932783e-05,77,855,56,11.103896103896103,100,5.4917007219046354e-05,77,855,56,11.103896103896103,True,3.912023005428146,0.0
uf50-218,uf50-0122.cnf,10.5806,50,218,True,9.579199831932783e-05,77,855,56,11.103896103896103,300,4.208399332128465e-05,77,855,56,11.103896103896103,True,3.912023005428146,0.0
uf50-218,uf50-0122.cnf,10.5806,50,218,True,9.579199831932783e-05,77,855,56,11.103896103896103,1000,3.7250021705403924e-05,77,855,56,11.103896103896103,True,3.912023005428146,0.0
uf50-218,uf50-0123.cnf,11.8776,50,218,True,1.7624988686293364e-05,18,144,6,8.0,10,1.229101326316595e-05,18,144,6,8.0,True,3.912023005428146,0.0
uf50-218,uf50-0123.cnf,11.8776,50,218,True,1.7624988686293364e-05,18,144,6,8.0,30,8.625007467344403e-06,18,144,6,8.0,True,3.912023005428146,0.0
uf50-218,uf50-0123.cnf,11.8776,50,218,True,1.7624988686293364e-05,18,144,6,8.0,100,9.25001222640276e-06,18,144,6,8.0,True,3.912023005428146,0.0
uf50-218,uf50-0123.cnf,11.8776,50,218,True,1.7624988686293364e-05,18,144,6,8.0,300,4.787501529790461e-05,18,144,6,8.0,True,3.912023005428146,0.0
uf50-218,uf50-0123.cnf,11.8776,50,218,True,1.7624988686293364e-05,18,144,6,8.0,1000,2.0042003598064184e-05,18,144,6,8.0,True,3.912023005428146,0.0
uf50-218,uf50-0124.cnf,11.0164,50,218,True,8.354100282303989e-05,73,761,52,10.424657534246576,10,1.912500010803342e-05,20,161,11,8.05,False,3.912023005428146,0.22779237844940864
uf50-218,uf50-0124.cnf,11.0164,50,218,True,8.354100282303989e-05,73,761,52,10.424657534246576,30,3.112500417046249e-05,41,465,30,11.341463414634147,False,3.912023005428146,0.0879458991698984
uf50-218,uf50-0124.cnf,11.0164,50,218,True,8.354100282303989e-05,73,761,52,10.424657534246576,100,3.9749982533976436e-05,73,761,52,10.424657534246576,True,3.912023005428146,0.0
uf50-218,uf50-0124.cnf,11.0164,50,218,True,8.354100282303989e-05,73,761,52,10.424657534246576,300,3.0499999411404133e-05,73,761,52,10.424657534246576,True,3.912023005428146,0.0
uf50-218,uf50-0124.cnf,11.0164,50,218,True,8.354100282303989e-05,73,761,52,10.424657534246576,1000,2.8000009479001164e-05,73,761,52,10.424657534246576,True,3.912023005428146,0.0
uf50-218,uf50-0125.cnf,7.8065,50,218,True,4.095799522474408e-05,39,357,25,9.153846153846153,10,1.2582982890307903e-05,20,134,10,6.7,False,3.912023005428146,0.26806722689075624
uf50-218,uf50-0125.cnf,7.8065,50,218,True,4.095799522474408e-05,39,357,25,9.153846153846153,30,2.3707980290055275e-05,39,357,25,9.153846153846153,True,3.912023005428146,0.0
uf50-218,uf50-0125.cnf,7.8065,50,218,True,4.095799522474408e-05,39,357,25,9.153846153846153,100,1.7082988051697612e-05,39,357,25,9.153846153846153,True,3.912023005428146,0.0
uf50-218,uf50-0125.cnf,7.8065,50,218,True,4.095799522474408e-05,39,357,25,9.153846153846153,300,1.5249999705702066e-05,39,357,25,9.153846153846153,True,3.912023005428146,0.0
uf50-218,uf50-0125.cnf,7.8065,50,218,True,4.095799522474408e-05,39,357,25,9.153846153846153,1000,1.5166006051003933e-05,39,357,25,9.153846153846153,True,3.912023005428146,0.0
uf50-218,uf50-0126.cnf,9.0,50,218,True,4.0292012272402644e-05,39,356,19,9.128205128205128,10,1.6292004147544503e-05,16,181,10,11.3125,False,3.912023005428146,0.2392907303370787
uf50-218,uf50-0126.cnf,9.0,50,218,True,4.0292012272402644e-05,39,356,19,9.128205128205128,30,2.1625019144266844e-05,39,356,19,9.128205128205128,True,3.912023005428146,0.0
uf50-218,uf50-0126.cnf,9.0,50,218,True,4.0292012272402644e-05,39,356,19,9.128205128205128,100,1.737498678267002e-05,39,356,19,9.128205128205128,True,3.912023005428146,0.0
uf50-218,uf50-0126.cnf,9.0,50,218,True,4.0292012272402644e-05,39,356,19,9.128205128205128,300,1.6000005416572094e-05,39,356,19,9.128205128205128,True,3.912023005428146,0.0
uf50-218,uf50-0126.cnf,9.0,50,218,True,4.0292012272402644e-05,39,356,19,9.128205128205128,1000,1.5541008906438947e-05,39,356,19,9.128205128205128,True,3.912023005428146,0.0
uf50-218,uf50-0127.cnf,9.7843,50,218,True,0.00010558302165009081,78,915,58,11.73076923076923,10,1.912500010803342e-05,18,206,11,11.444444444444445,False,3.912023005428146,0.024408014571948914
uf50-218,uf50-0127.cnf,9.7843,50,218,True,0.00010558302165009081,78,915,58,11.73076923076923,30,3.329201717860997e-05,41,557,32,13.585365853658537,False,3.912023005428146,0.15809676129548192
uf50-218,uf50-0127.cnf,9.7843,50,218,True,0.00010558302165009081,78,915,58,11.73076923076923,100,5.5666983826085925e-05,78,915,58,11.73076923076923,True,3.912023005428146,0.0
uf50-218,uf50-0127.cnf,9.7843,50,218,True,0.00010558302165009081,78,915,58,11.73076923076923,300,4.700000863522291e-05,78,915,58,11.73076923076923,True,3.912023005428146,0.0
uf50-218,uf50-0127.cnf,9.7843,50,218,True,0.00010558302165009081,78,915,58,11.73076923076923,1000,4.025001544505358e-05,78,915,58,11.73076923076923,True,3.912023005428146,0.0
uf50-218,uf50-0128.cnf,10.4328,50,218,True,5.608299397863448e-05,45,527,34,11.71111111111111,10,1.6584002878516912e-05,16,142,11,8.875,False,3.912023005428146,0.2421726755218216
