instance,family,status,result,variables,clauses,decisions,propagations,conflicts,restarts,props_per_decision,cpu_time,B_req@on-chip (1 us),B_req@PCIe-class (10 us),B_req@tuned-link (50 us),B_req@ECP5 UDP (200 us)
uf100-0134.cnf,uf100-430,ok,SAT,100,430,375,7112,293,3,18.9653,0.001682,0.5272787670113313,5.272787670113313,26.363938350566563,105.45575340226625
uf100-0135.cnf,uf100-430,ok,SAT,100,430,495,9417,397,3,19.0242,0.001917,0.5256462821038467,5.256462821038467,26.282314105192334,105.12925642076934
uf100-0136.cnf,uf100-430,ok,SAT,100,430,57,697,22,1,12.2281,0.001102,0.817788536240299,8.177885362402991,40.88942681201495,163.5577072480598
uf100-0137.cnf,uf100-430,ok,SAT,100,430,73,1048,44,1,14.3562,0.001199,0.6965631573814798,6.965631573814799,34.82815786907399,139.31263147629596
uf100-0138.cnf,uf100-430,ok,SAT,100,430,185,3045,131,2,16.4595,0.001313,0.6075518697408792,6.075518697408793,30.37759348704396,121.51037394817584
uf100-0139.cnf,uf100-430,ok,SAT,100,430,151,2586,110,2,17.1258,0.001292,0.5839143280897826,5.839143280897827,29.19571640448913,116.78286561795652
uf100-014.cnf,uf100-430,ok,SAT,100,430,153,2857,121,2,18.6732,0.001336,0.5355268513163249,5.35526851316325,26.776342565816247,107.10537026326499
uf100-0140.cnf,uf100-430,ok,SAT,100,430,417,8287,342,3,19.8729,0.001821,0.5031978221598257,5.031978221598258,25.15989110799128,100.63956443196513
uf100-0141.cnf,uf100-430,ok,SAT,100,430,432,8454,342,3,19.5694,0.00187,0.5110018702668452,5.1100187026684525,25.550093513342258,102.20037405336903
uf100-0142.cnf,uf100-430,ok,SAT,100,430,437,8241,345,3,18.8581,0.001851,0.5302761147729623,5.3027611477296235,26.513805738648113,106.05522295459245
uf100-0143.cnf,uf100-430,ok,SAT,100,430,245,4309,184,2,17.5878,0.001546,0.568575944688932,5.685759446889321,28.428797234446602,113.71518893778641
uf100-0144.cnf,uf100-430,ok,SAT,100,430,430,8227,349,3,19.1326,0.0018,0.5226681161995755,5.2266811619957565,26.13340580997878,104.53362323991512
uf100-0145.cnf,uf100-430,ok,SAT,100,430,62,730,26,1,11.7742,0.001282,0.849314603115286,8.493146031152861,42.4657301557643,169.8629206230572
uf100-0146.cnf,uf100-430,ok,SAT,100,430,53,600,22,1,11.3208,0.00116,0.8833298000141333,8.833298000141333,44.166490000706666,176.66596000282667
uf100-0147.cnf,uf100-430,ok,SAT,100,430,172,2720,116,2,15.814,0.001355,0.632351081320349,6.323510813203492,31.61755406601745,126.4702162640698
uf100-0148.cnf,uf100-430,ok,SAT,100,430,372,7831,308,3,21.0511,0.001809,0.47503455876415007,4.750345587641501,23.7517279382075,95.00691175283
uf100-0149.cnf,uf100-430,ok,SAT,100,430,92,1471,56,1,15.9891,0.00138,0.625426071511217,6.254260715112171,31.27130357556085,125.0852143022434
uf100-015.cnf,uf100-430,ok,SAT,100,430,669,12928,542,5,19.3244,0.002301,0.5174804909854899,5.174804909854899,25.87402454927449,103.49609819709796
uf100-0150.cnf,uf100-430,ok,SAT,100,430,252,4648,199,2,18.4444,0.001506,0.5421699811324846,5.421699811324847,27.10849905662423,108.43399622649692
uf100-0151.cnf,uf100-430,ok,SAT,100,430,210,3623,156,2,17.2524,0.001406,0.5796295008230739,5.796295008230739,28.981475041153693,115.92590016461477
uf100-0152.cnf,uf100-430,ok,SAT,100,430,526,10167,411,4,19.3289,0.002098,0.5173600153138564,5.173600153138565,25.868000765692823,103.4720030627713
uf100-0153.cnf,uf100-430,ok,SAT,100,430,204,3871,159,2,18.9755,0.001463,0.5269953360912756,5.269953360912757,26.349766804563778,105.39906721825511
uf100-0154.cnf,uf100-430,ok,SAT,100,430,75,1140,47,1,15.2,0.001148,0.6578947368421053,6.578947368421054,32.89473684210527,131.57894736842107
uf100-0155.cnf,uf100-430,ok,SAT,100,430,338,6335,268,3,18.7426,0.001654,0.5335439053279695,5.335439053279695,26.677195266398474,106.7087810655939
uf100-0156.cnf,uf100-430,ok,SAT,100,430,52,621,25,1,11.9423,0.001182,0.8373596375907489,8.373596375907491,41.867981879537446,167.47192751814978
uf100-0157.cnf,uf100-430,ok,SAT,100,430,192,3265,137,2,17.0052,0.001413,0.5880554183426246,5.880554183426248,29.40277091713123,117.61108366852493
uf100-0158.cnf,uf100-430,ok,SAT,100,430,286,4549,224,3,15.9056,0.001545,0.6287093853737049,6.2870938537370495,31.435469268685242,125.74187707474097
uf100-0159.cnf,uf100-430,ok,SAT,100,430,370,7896,315,3,21.3405,0.00175,0.4685925821794241,4.685925821794242,23.429629108971206,93.71851643588482
uf100-016.cnf,uf100-430,ok,SAT,100,430,337,5903,271,3,17.5163,0.001656,0.5708968218173929,5.70896821817393,28.544841090869646,114.17936436347858
uf100-0160.cnf,uf100-430,ok,SAT,100,430,493,10111,421,4,20.5091,0.002026,0.4875884363526435,4.875884363526435,24.379421817632174,97.5176872705287
uf100-0161.cnf,uf100-430,ok,SAT,100,430,48,323,12,1,6.7292,0.001084,1.4860607501634668,14.86060750163467,74.30303750817333,297.21215003269333
uf100-0162.cnf,uf100-430,ok,SAT,100,430,381,6784,295,3,17.8058,0.001708,0.5616147547428365,5.616147547428366,28.080737737141828,112.32295094856731
uf100-0163.cnf,uf100-430,ok,SAT,100,430,531,10425,446,4,19.6328,0.00209,0.509351697159855,5.09351697159855,25.467584857992748,101.87033943197099
uf100-0164.cnf,uf100-430,ok,SAT,100,430,32,165,3,1,5.1562,0.001125,1.9394127458205654,19.39412745820566,96.97063729102827,387.8825491641131
uf100-0165.cnf,uf100-430,ok,SAT,100,430,47,655,24,1,13.9362,0.001146,0.7175557182015184,7.175557182015185,35.87778591007592,143.5111436403037
uf100-0166.cnf,uf100-430,ok,SAT,100,430,349,6757,265,3,19.361,0.001696,0.5165022467847735,5.165022467847736,25.825112339238675,103.3004493569547
uf100-0167.cnf,uf100-430,ok,SAT,100,430,124,2136,85,1,17.2258,0.001235,0.580524561994218,5.8052456199421805,29.0262280997109,116.1049123988436
uf100-0168.cnf,uf100-430,ok,SAT,100,430,372,7072,299,3,19.0108,0.001711,0.5260167904559514,5.260167904559514,26.300839522797567,105.20335809119027
uf100-0169.cnf,uf100-430,ok,SAT,100,430,324,5777,256,3,17.8302,0.001735,0.5608462047537324,5.608462047537325,28.04231023768662,112.16924095074648
uf100-017.cnf,uf100-430,ok,SAT,100,430,460,8708,353,3,18.9304,0.002003,0.5282508557663864,5.282508557663864,26.412542788319318,105.65017115327727
uf100-0170.cnf,uf100-430,ok,SAT,100,430,126,1657,74,1,13.1508,0.001257,0.7604100130790522,7.604100130790523,38.02050065395261,152.08200261581044
uf100-0171.cnf,uf100-430,ok,SAT,100,430,50,825,31,1,16.5,0.001218,0.6060606060606061,6.060606060606061,30.303030303030305,121.21212121212122
uf100-0172.cnf,uf100-430,ok,SAT,100,430,87,1218,53,1,14.0,0.001385,0.7142857142857143,7.142857142857144,35.714285714285715,142.85714285714286
uf100-0173.cnf,uf100-430,ok,SAT,100,430,605,11743,503,4,19.4099,0.002131,0.515201005672363,5.152010056723632,25.760050283618153,103.04020113447261
uf100-0174.cnf,uf100-430,ok,SAT,100,430,124,2094,87,1,16.8871,0.001254,0.5921679862143293,5.921679862143294,29.608399310716464,118.43359724286586
uf100-0175.cnf,uf100-430,ok,SAT,100,430,528,10311,434,4,19.5284,0.00203,0.512074721943426,5.12074721943426,25.603736097171296,102.41494438868519
uf100-0176.cnf,uf100-430,ok,SAT,100,430,176,2991,125,2,16.9943,0.001451,0.5884325921044115,5.884325921044116,29.421629605220577,117.68651842088231
uf100-0177.cnf,uf100-430,ok,SAT,100,430,121,2137,82,1,17.6612,0.001274,0.5662129413629877,5.662129413629878,28.31064706814939,113.24258827259756
uf100-0178.cnf,uf100-430,ok,SAT,100,430,375,7087,297,3,18.8987,0.001808,0.5291369247620207,5.2913692476202066,26.456846238101033,105.82738495240413
uf100-0179.cnf,uf100-430,ok,SAT,100,430,149,2536,102,2,17.0201,0.001312,0.5875406137449252,5.875406137449252,29.377030687246258,117.50812274898503
uf100-018.cnf,uf100-430,ok,SAT,100,430,96,1553,65,1,16.1771,0.001315,0.618157766225096,6.181577662250961,30.9078883112548,123.6315532450192
uf100-0180.cnf,uf100-430,ok,SAT,100,430,412,7725,347,3,18.75,0.001817,0.5333333333333333,5.333333333333334,26.666666666666668,106.66666666666667
uf100-0181.cnf,uf100-430,ok,SAT,100,430,245,4725,195,2,19.2857,0.001511,0.5185189026065946,5.185189026065946,25.92594513032973,103.70378052131892
uf100-0182.cnf,uf100-430,ok,SAT,100,430,198,2980,144,2,15.0505,0.001411,0.6644297531643467,6.644297531643468,33.221487658217335,132.88595063286934
uf100-0183.cnf,uf100-430,ok,SAT,100,430,54,691,30,1,12.7963,0.00116,0.7814758953760071,7.814758953760072,39.073794768800354,156.29517907520142
uf100-0184.cnf,uf100-430,ok,SAT,100,430,214,3954,168,2,18.4766,0.001408,0.5412251171752378,5.412251171752379,27.061255858761893,108.24502343504757
uf100-0185.cnf,uf100-430,ok,SAT,100,430,166,3111,126,2,18.741,0.001323,0.5335894562723441,5.335894562723442,26.679472813617203,106.71789125446881
uf100-0186.cnf,uf100-430,ok,SAT,100,430,27,200,6,1,7.4074,0.001086,1.35000135000135,13.500013500013502,67.5000675000675,270.00027000027
uf100-0187.cnf,uf100-430,ok,SAT,100,430,90,1005,50,1,11.1667,0.00116,0.8955197148665227,8.95519714866523,44.77598574332614,179.10394297330456
uf100-0188.cnf,uf100-430,ok,SAT,100,430,62,1034,35,1,16.6774,0.001282,0.5996138486814492,5.996138486814493,29.98069243407246,119.92276973628984
uf100-0189.cnf,uf100-430,ok,SAT,100,430,46,504,19,1,10.9565,0.001092,0.9127002236115548,9.12700223611555,45.63501118057774,182.54004472231097
uf100-019.cnf,uf100-430,ok,SAT,100,430,36,389,14,1,10.8056,0.001136,0.9254460650033316,9.254460650033318,46.27230325016658,185.08921300066632
uf100-0190.cnf,uf100-430,ok,SAT,100,430,276,5119,222,3,18.5471,0.001579,0.5391678483428676,5.391678483428677,26.95839241714338,107.83356966857352
uf100-0191.cnf,uf100-430,ok,SAT,100,430,1026,19772,822,7,19.271,0.003092,0.5189144310103264,5.189144310103265,25.945721550516318,103.78288620206527
uf100-0192.cnf,uf100-430,ok,SAT,100,430,601,12055,489,4,20.0582,0.002373,0.4985492217646648,4.985492217646649,24.92746108823324,99.70984435293296
uf100-0193.cnf,uf100-430,ok,SAT,100,430,107,1695,70,1,15.8411,0.001348,0.6312692931677724,6.312692931677725,31.56346465838862,126.25385863355449
uf100-0194.cnf,uf100-430,ok,SAT,100,430,223,3837,159,2,17.2063,0.001438,0.5811824738613183,5.811824738613184,29.059123693065914,116.23649477226365
uf100-0195.cnf,uf100-430,ok,SAT,100,430,117,2295,87,1,19.6154,0.001404,0.509803521722728,5.098035217227281,25.4901760861364,101.9607043445456
uf100-0196.cnf,uf100-430,ok,SAT,100,430,490,9061,394,3,18.4918,0.002157,0.5407802377269925,5.407802377269926,27.039011886349623,108.1560475453985
uf100-0197.cnf,uf100-430,ok,SAT,100,430,238,3671,165,2,15.4244,0.001632,0.64832343559555,6.4832343559555,32.41617177977749,129.66468711910997
uf100-0198.cnf,uf100-430,ok,SAT,100,430,275,4548,201,3,16.5382,0.001527,0.604660724867277,6.04660724867277,30.23303624336385,120.9321449734554
uf100-0199.cnf,uf100-430,ok,SAT,100,430,217,4089,177,2,18.8433,0.001581,0.530692606921293,5.306926069212931,26.53463034606465,106.1385213842586
uf100-02.cnf,uf100-430,ok,SAT,100,430,332,6264,266,3,18.8675,0.001836,0.5300119252683185,5.300119252683186,26.50059626341593,106.00238505366372
uf100-020.cnf,uf100-430,ok,SAT,100,430,695,13577,561,5,19.5353,0.002386,0.5118938536904988,5.118938536904988,25.594692684524937,102.37877073809975
uf100-0200.cnf,uf100-430,ok,SAT,100,430,56,834,33,1,14.8929,0.001145,0.6714608974746356,6.714608974746357,33.57304487373178,134.29217949492713
uf100-0201.cnf,uf100-430,ok,SAT,100,430,160,2579,112,2,16.1187,0.001395,0.6203974265914745,6.203974265914746,31.019871329573725,124.0794853182949
uf100-0202.cnf,uf100-430,ok,SAT,100,430,431,7171,309,3,16.6381,0.001733,0.6010301657040167,6.010301657040167,30.051508285200832,120.20603314080333
uf100-0203.cnf,uf100-430,ok,SAT,100,430,157,2906,112,2,18.5096,0.001446,0.5402601893071703,5.402601893071704,27.013009465358518,108.05203786143407
uf100-0204.cnf,uf100-430,ok,SAT,100,430,122,1934,78,1,15.8525,0.001249,0.6308153288124901,6.3081532881249025,31.54076644062451,126.16306576249804
uf100-0205.cnf,uf100-430,ok,SAT,100,430,429,8049,331,3,18.7622,0.001824,0.5329865367600815,5.329865367600815,26.64932683800407,106.59730735201629
uf100-0206.cnf,uf100-430,ok,SAT,100,430,115,1690,75,1,14.6957,0.001283,0.6804711582299584,6.804711582299585,34.02355791149792,136.09423164599167
uf100-0207.cnf,uf100-430,ok,SAT,100,430,118,2254,85,1,19.1017,0.001306,0.5235136139715313,5.235136139715314,26.175680698576564,104.70272279430625
uf100-0208.cnf,uf100-430,ok,SAT,100,430,196,3448,144,2,17.5918,0.001399,0.5684466626496436,5.6844666264964365,28.42233313248218,113.68933252992872
uf100-0209.cnf,uf100-430,ok,SAT,100,430,530,10219,426,4,19.2811,0.002026,0.5186426085648641,5.186426085648642,25.932130428243205,103.72852171297282
uf100-021.cnf,uf100-430,ok,SAT,100,430,182,2555,117,2,14.0385,0.001326,0.7123268155429711,7.123268155429712,35.61634077714855,142.4653631085942
uf100-0210.cnf,uf100-430,ok,SAT,100,430,181,2999,126,2,16.5691,0.00132,0.6035330826659264,6.035330826659265,30.176654133296317,120.70661653318527
uf100-0211.cnf,uf100-430,ok,SAT,100,430,100,1532,70,1,15.32,0.001209,0.6527415143603134,6.527415143603134,32.637075718015666,130.54830287206266
uf100-0212.cnf,uf100-430,ok,SAT,100,430,447,8117,375,3,18.1588,0.001845,0.5506971826332137,5.506971826332138,27.534859131660685,110.13943652664274
uf100-0213.cnf,uf100-430,ok,SAT,100,430,247,3770,161,2,15.2632,0.001405,0.6551706064259133,6.551706064259134,32.758530321295666,131.03412128518266
uf100-0214.cnf,uf100-430,ok,SAT,100,430,114,2240,88,1,19.6491,0.001249,0.5089291621499203,5.089291621499204,25.446458107496017,101.78583242998407
uf100-0215.cnf,uf100-430,ok,SAT,100,430,161,2145,102,2,13.323,0.001268,0.750581700818134,7.505817008181341,37.5290850409067,150.1163401636268
uf100-0216.cnf,uf100-430,ok,SAT,100,430,354,6047,275,3,17.0819,0.00162,0.5854149714024787,5.854149714024787,29.27074857012393,117.08299428049573
uf100-0217.cnf,uf100-430,ok,SAT,100,430,571,11245,478,4,19.6935,0.002148,0.5077817554015284,5.077817554015285,25.389087770076422,101.55635108030569
uf100-0218.cnf,uf100-430,ok,SAT,100,430,144,2699,104,2,18.7431,0.001288,0.5335296722527224,5.335296722527224,26.67648361263612,106.70593445054448
uf100-0219.cnf,uf100-430,ok,SAT,100,430,510,9807,428,4,19.2294,0.002021,0.5200370266362966,5.200370266362966,26.001851331814827,104.0074053272593
uf100-022.cnf,uf100-430,ok,SAT,100,430,500,10004,407,4,20.008,0.002032,0.4998000799680128,4.998000799680129,24.990003998400642,99.96001599360257
uf100-0220.cnf,uf100-430,ok,SAT,100,430,152,2820,115,2,18.5526,0.001397,0.5390080096590235,5.390080096590236,26.950400482951174,107.8016019318047
uf100-0221.cnf,uf100-430,ok,SAT,100,430,408,7445,323,3,18.2475,0.001959,0.5480202767502398,5.480202767502399,27.40101383751199,109.60405535004796
uf100-0222.cnf,uf100-430,ok,SAT,100,430,260,4309,185,2,16.5731,0.001512,0.6033874169588067,6.033874169588068,30.169370847940336,120.67748339176134
uf100-0223.cnf,uf100-430,ok,SAT,100,430,364,6316,287,3,17.3516,0.00174,0.5763157288088706,5.763157288088707,28.81578644044353,115.26314576177413
uf100-0224.cnf,uf100-430,ok,SAT,100,430,162,2599,117,2,16.0432,0.001312,0.6233170439812507,6.233170439812508,31.165852199062535,124.66340879625014
uf100-0225.cnf,uf100-430,ok,SAT,100,430,481,10011,405,4,20.8129,0.002,0.4804712461982713,4.804712461982714,24.023562309913565,96.09424923965426
uf100-0226.cnf,uf100-430,ok,SAT,100,430,454,8105,362,3,17.8524,0.001821,0.5601487755147767,5.601487755147768,28.007438775738837,112.02975510295535
uf100-0227.cnf,uf100-430,ok,SAT,100,430,49,745,27,1,15.2041,0.001201,0.6577173262475253,6.577173262475254,32.885866312376265,131.54346524950506
uf100-0228.cnf,uf100-430,ok,SAT,100,430,108,1675,70,1,15.5093,0.001218,0.6447744256671804,6.447744256671805,32.23872128335902,128.95488513343608
uf100-0229.cnf,uf100-430,ok,SAT,100,430,289,5360,226,3,18.5467,0.001547,0.5391794766723998,5.391794766724,26.958973833619996,107.83589533447999
uf100-023.cnf,uf100-430,ok,SAT,100,430,487,8727,380,3,17.9199,0.001838,0.5580388283416761,5.580388283416761,27.901941417083805,111.60776566833522
uf100-0230.cnf,uf100-430,ok,SAT,100,430,117,1760,77,1,15.0427,0.001189,0.66477427589462,6.647742758946201,33.238713794731,132.954855178924
uf100-0231.cnf,uf100-430,ok,SAT,100,430,348,6729,285,3,19.3362,0.001703,0.5171646962691738,5.171646962691739,25.858234813458694,103.43293925383477
uf100-0232.cnf,uf100-430,ok,SAT,100,430,286,4792,207,3,16.7552,0.001543,0.5968296409472881,5.968296409472882,29.8414820473644,119.3659281894576
uf100-0233.cnf,uf100-430,ok,SAT,100,430,472,9033,379,3,19.1377,0.001901,0.5225288305282244,5.225288305282245,26.12644152641122,104.50576610564488
uf100-0234.cnf,uf100-430,ok,SAT,100,430,165,2691,126,2,16.3091,0.001354,0.6131546192003238,6.131546192003238,30.657730960016185,122.63092384006474
uf100-0235.cnf,uf100-430,ok,SAT,100,430,182,2731,124,2,15.0055,0.001303,0.6664223118189997,6.664223118189998,33.32111559094999,133.28446236379995
uf100-0236.cnf,uf100-430,ok,SAT,100,430,516,9878,416,4,19.1434,0.00206,0.5223732461318261,5.223732461318262,26.118662306591307,104.47464922636523
uf100-0237.cnf,uf100-430,ok,SAT,100,430,224,3673,153,2,16.3973,0.001417,0.6098565007653699,6.0985650076537,30.492825038268492,121.97130015307397
uf100-0238.cnf,uf100-430,ok,SAT,100,430,95,1458,60,1,15.3474,0.001177,0.6515761627376624,6.515761627376625,32.57880813688312,130.31523254753247
uf100-0239.cnf,uf100-430,ok,SAT,100,430,338,6414,272,3,18.9763,0.001633,0.5269731191011947,5.269731191011948,26.348655955059733,105.39462382023893
uf100-024.cnf,uf100-430,ok,SAT,100,430,756,14712,611,6,19.4603,0.002432,0.5138666927025791,5.138666927025792,25.693334635128956,102.77333854051582
uf100-0240.cnf,uf100-430,ok,SAT,100,430,204,4142,162,2,20.3039,0.001386,0.492516216096415,4.925162160964151,24.625810804820752,98.50324321928301
uf100-0241.cnf,uf100-430,ok,SAT,100,430,190,3491,147,2,18.3737,0.00137,0.5442561922748276,5.442561922748277,27.21280961374138,108.85123845496553
uf100-0242.cnf,uf100-430,ok,SAT,100,430,211,3506,149,2,16.6161,0.001359,0.6018259399016617,6.0182593990166176,30.091296995083084,120.36518798033234
uf100-0243.cnf,uf100-430,ok,SAT,100,430,151,2973,119,2,19.6887,0.001349,0.5079055498839435,5.079055498839437,25.395277494197178,101.58110997678871
uf100-0244.cnf,uf100-430,ok,SAT,100,430,584,11289,495,4,19.3305,0.002169,0.5173171930369106,5.173171930369106,25.86585965184553,103.46343860738212
uf100-0245.cnf,uf100-430,ok,SAT,100,430,63,1300,47,1,20.6349,0.001339,0.4846158692312539,4.84615869231254,24.230793461562694,96.92317384625078
uf100-0246.cnf,uf100-430,ok,SAT,100,430,186,3152,136,2,16.9462,0.001476,0.590102795907047,5.90102795907047,29.50513979535235,118.0205591814094
uf100-0247.cnf,uf100-430,ok,SAT,100,430,130,2340,93,1,18.0,0.00129,0.5555555555555556,5.555555555555556,27.77777777777778,111.11111111111111
uf100-0248.cnf,uf100-430,ok,SAT,100,430,225,4310,175,2,19.1556,0.001587,0.5220405521100879,5.22040552110088,26.102027605504396,104.40811042201759
uf100-0249.cnf,uf100-430,ok,SAT,100,430,388,7268,305,3,18.732,0.001829,0.533845825325646,5.33845825325646,26.6922912662823,106.7691650651292
uf100-025.cnf,uf100-430,ok,SAT,100,430,121,2535,97,1,20.9504,0.001294,0.4773178555063388,4.773178555063389,23.86589277531694,95.46357110126776
uf100-0250.cnf,uf100-430,ok,SAT,100,430,177,3181,133,2,17.9718,0.001364,0.5564272916458006,5.564272916458006,27.82136458229003,111.28545832916012
uf100-0251.cnf,uf100-430,ok,SAT,100,430,300,5463,226,3,18.21,0.001664,0.5491488193300385,5.491488193300385,27.45744096650192,109.82976386600768
uf100-0252.cnf,uf100-430,ok,SAT,100,430,210,3591,157,2,17.1,0.00142,0.5847953216374269,5.847953216374269,29.23976608187134,116.95906432748536
uf100-0253.cnf,uf100-430,ok,SAT,100,430,128,2422,102,2,18.9219,0.001233,0.5284881539380295,5.2848815393802955,26.424407696901472,105.69763078760589
uf100-0254.cnf,uf100-430,ok,SAT,100,430,388,7281,312,3,18.7655,0.001735,0.5328928086115478,5.328928086115479,26.64464043057739,106.57856172230956
uf100-0255.cnf,uf100-430,ok,SAT,100,430,513,9496,399,3,18.5107,0.001921,0.5402280842971903,5.402280842971903,27.011404214859514,108.04561685943806
uf100-0256.cnf,uf100-430,ok,SAT,100,430,338,6991,281,3,20.6834,0.001722,0.4834795053037702,4.834795053037703,24.17397526518851,96.69590106075404
uf100-0257.cnf,uf100-430,ok,SAT,100,430,465,9242,370,3,19.8753,0.001879,0.5031370595663965,5.031370595663966,25.156852978319826,100.6274119132793
