instance,family,status,result,variables,clauses,decisions,propagations,conflicts,restarts,props_per_decision,cpu_time
uf100-016.cnf,uf100-430,ok,SAT,100,430,337,5903,271,3,17.5163,0.001656
uf100-0160.cnf,uf100-430,ok,SAT,100,430,493,10111,421,4,20.5091,0.002026
uf100-0161.cnf,uf100-430,ok,SAT,100,430,48,323,12,1,6.7292,0.001084
uf100-0162.cnf,uf100-430,ok,SAT,100,430,381,6784,295,3,17.8058,0.001708
uf100-0163.cnf,uf100-430,ok,SAT,100,430,531,10425,446,4,19.6328,0.00209
uf100-0164.cnf,uf100-430,ok,SAT,100,430,32,165,3,1,5.1562,0.001125
uf100-0165.cnf,uf100-430,ok,SAT,100,430,47,655,24,1,13.9362,0.001146
uf100-0166.cnf,uf100-430,ok,SAT,100,430,349,6757,265,3,19.3610,0.001696
uf100-0167.cnf,uf100-430,ok,SAT,100,430,124,2136,85,1,17.2258,0.001235
uf100-0168.cnf,uf100-430,ok,SAT,100,430,372,7072,299,3,19.0108,0.001711
uf100-0169.cnf,uf100-430,ok,SAT,100,430,324,5777,256,3,17.8302,0.001735
uf100-017.cnf,uf100-430,ok,SAT,100,430,460,8708,353,3,18.9304,0.002003
uf100-0170.cnf,uf100-430,ok,SAT,100,430,126,1657,74,1,13.1508,0.001257
uf100-0171.cnf,uf100-430,ok,SAT,100,430,50,825,31,1,16.5000,0.001218
uf100-0172.cnf,uf100-430,ok,SAT,100,430,87,1218,53,1,14.0000,0.001385
uf100-0173.cnf,uf100-430,ok,SAT,100,430,605,11743,503,4,19.4099,0.002131
uf100-0174.cnf,uf100-430,ok,SAT,100,430,124,2094,87,1,16.8871,0.001254
uf100-0175.cnf,uf100-430,ok,SAT,100,430,528,10311,434,4,19.5284,0.00203
uf100-0176.cnf,uf100-430,ok,SAT,100,430,176,2991,125,2,16.9943,0.001451
uf100-0177.cnf,uf100-430,ok,SAT,100,430,121,2137,82,1,17.6612,0.001274
uf100-0178.cnf,uf100-430,ok,SAT,100,430,375,7087,297,3,18.8987,0.001808
uf100-0179.cnf,uf100-430,ok,SAT,100,430,149,2536,102,2,17.0201,0.001312
uf100-018.cnf,uf100-430,ok,SAT,100,430,96,1553,65,1,16.1771,0.001315
uf100-0180.cnf,uf100-430,ok,SAT,100,430,412,7725,347,3,18.7500,0.001817
uf100-0181.cnf,uf100-430,ok,SAT,100,430,245,4725,195,2,19.2857,0.001511
uf100-0182.cnf,uf100-430,ok,SAT,100,430,198,2980,144,2,15.0505,0.001411
uf100-0183.cnf,uf100-430,ok,SAT,100,430,54,691,30,1,12.7963,0.00116
uf100-0184.cnf,uf100-430,ok,SAT,100,430,214,3954,168,2,18.4766,0.001408
uf100-0185.cnf,uf100-430,ok,SAT,100,430,166,3111,126,2,18.7410,0.001323
uf100-0186.cnf,uf100-430,ok,SAT,100,430,27,200,6,1,7.4074,0.001086
uf100-0187.cnf,uf100-430,ok,SAT,100,430,90,1005,50,1,11.1667,0.00116
uf100-0188.cnf,uf100-430,ok,SAT,100,430,62,1034,35,1,16.6774,0.001282
uf100-0189.cnf,uf100-430,ok,SAT,100,430,46,504,19,1,10.9565,0.001092
uf100-019.cnf,uf100-430,ok,SAT,100,430,36,389,14,1,10.8056,0.001136
uf100-0190.cnf,uf100-430,ok,SAT,100,430,276,5119,222,3,18.5471,0.001579
uf100-0191.cnf,uf100-430,ok,SAT,100,430,1026,19772,822,7,19.2710,0.003092
uf100-0192.cnf,uf100-430,ok,SAT,100,430,601,12055,489,4,20.0582,0.002373
uf100-0193.cnf,uf100-430,ok,SAT,100,430,107,1695,70,1,15.8411,0.001348
uf100-0194.cnf,uf100-430,ok,SAT,100,430,223,3837,159,2,17.2063,0.001438
uf100-0195.cnf,uf100-430,ok,SAT,100,430,117,2295,87,1,19.6154,0.001404
uf100-0196.cnf,uf100-430,ok,SAT,100,430,490,9061,394,3,18.4918,0.002157
uf100-0197.cnf,uf100-430,ok,SAT,100,430,238,3671,165,2,15.4244,0.001632
uf100-0198.cnf,uf100-430,ok,SAT,100,430,275,4548,201,3,16.5382,0.001527
uf100-0199.cnf,uf100-430,ok,SAT,100,430,217,4089,177,2,18.8433,0.001581
uf100-02.cnf,uf100-430,ok,SAT,100,430,332,6264,266,3,18.8675,0.001836
uf100-020.cnf,uf100-430,ok,SAT,100,430,695,13577,561,5,19.5353,0.002386
uf100-0200.cnf,uf100-430,ok,SAT,100,430,56,834,33,1,14.8929,0.001145
uf100-0201.cnf,uf100-430,ok,SAT,100,430,160,2579,112,2,16.1187,0.001395
uf100-0202.cnf,uf100-430,ok,SAT,100,430,431,7171,309,3,16.6381,0.001733
uf100-0203.cnf,uf100-430,ok,SAT,100,430,157,2906,112,2,18.5096,0.001446
uf100-0204.cnf,uf100-430,ok,SAT,100,430,122,1934,78,1,15.8525,0.001249
uf100-0205.cnf,uf100-430,ok,SAT,100,430,429,8049,331,3,18.7622,0.001824
uf100-0206.cnf,uf100-430,ok,SAT,100,430,115,1690,75,1,14.6957,0.001283
uf100-0207.cnf,uf100-430,ok,SAT,100,430,118,2254,85,1,19.1017,0.001306
uf100-0208.cnf,uf100-430,ok,SAT,100,430,196,3448,144,2,17.5918,0.001399
uf100-0209.cnf,uf100-430,ok,SAT,100,430,530,10219,426,4,19.2811,0.002026
uf100-021.cnf,uf100-430,ok,SAT,100,430,182,2555,117,2,14.0385,0.001326
uf100-0210.cnf,uf100-430,ok,SAT,100,430,181,2999,126,2,16.5691,0.00132
uf100-0211.cnf,uf100-430,ok,SAT,100,430,100,1532,70,1,15.3200,0.001209
uf100-0212.cnf,uf100-430,ok,SAT,100,430,447,8117,375,3,18.1588,0.001845
uf100-0213.cnf,uf100-430,ok,SAT,100,430,247,3770,161,2,15.2632,0.001405
uf100-0214.cnf,uf100-430,ok,SAT,100,430,114,2240,88,1,19.6491,0.001249
uf100-0215.cnf,uf100-430,ok,SAT,100,430,161,2145,102,2,13.3230,0.001268
uf100-0216.cnf,uf100-430,ok,SAT,100,430,354,6047,275,3,17.0819,0.00162
uf100-0217.cnf,uf100-430,ok,SAT,100,430,571,11245,478,4,19.6935,0.002148
uf100-0218.cnf,uf100-430,ok,SAT,100,430,144,2699,104,2,18.7431,0.001288
uf100-0219.cnf,uf100-430,ok,SAT,100,430,510,9807,428,4,19.2294,0.002021
uf100-022.cnf,uf100-430,ok,SAT,100,430,500,10004,407,4,20.0080,0.002032
uf100-0220.cnf,uf100-430,ok,SAT,100,430,152,2820,115,2,18.5526,0.001397
uf100-0221.cnf,uf100-430,ok,SAT,100,430,408,7445,323,3,18.2475,0.001959
uf100-0222.cnf,uf100-430,ok,SAT,100,430,260,4309,185,2,16.5731,0.001512
uf100-0223.cnf,uf100-430,ok,SAT,100,430,364,6316,287,3,17.3516,0.00174
uf100-0224.cnf,uf100-430,ok,SAT,100,430,162,2599,117,2,16.0432,0.001312
uf100-0225.cnf,uf100-430,ok,SAT,100,430,481,10011,405,4,20.8129,0.002
uf100-0226.cnf,uf100-430,ok,SAT,100,430,454,8105,362,3,17.8524,0.001821
uf100-0227.cnf,uf100-430,ok,SAT,100,430,49,745,27,1,15.2041,0.001201
uf100-0228.cnf,uf100-430,ok,SAT,100,430,108,1675,70,1,15.5093,0.001218
uf100-0229.cnf,uf100-430,ok,SAT,100,430,289,5360,226,3,18.5467,0.001547
uf100-023.cnf,uf100-430,ok,SAT,100,430,487,8727,380,3,17.9199,0.001838
uf100-0230.cnf,uf100-430,ok,SAT,100,430,117,1760,77,1,15.0427,0.001189
uf100-0231.cnf,uf100-430,ok,SAT,100,430,348,6729,285,3,19.3362,0.001703
uf100-0232.cnf,uf100-430,ok,SAT,100,430,286,4792,207,3,16.7552,0.001543
uf100-0233.cnf,uf100-430,ok,SAT,100,430,472,9033,379,3,19.1377,0.001901
uf100-0234.cnf,uf100-430,ok,SAT,100,430,165,2691,126,2,16.3091,0.001354
uf100-0235.cnf,uf100-430,ok,SAT,100,430,182,2731,124,2,15.0055,0.001303
uf100-0236.cnf,uf100-430,ok,SAT,100,430,516,9878,416,4,19.1434,0.00206
uf100-0237.cnf,uf100-430,ok,SAT,100,430,224,3673,153,2,16.3973,0.001417
uf100-0238.cnf,uf100-430,ok,SAT,100,430,95,1458,60,1,15.3474,0.001177
uf100-0239.cnf,uf100-430,ok,SAT,100,430,338,6414,272,3,18.9763,0.001633
uf100-024.cnf,uf100-430,ok,SAT,100,430,756,14712,611,6,19.4603,0.002432
uf100-0240.cnf,uf100-430,ok,SAT,100,430,204,4142,162,2,20.3039,0.001386
uf100-0241.cnf,uf100-430,ok,SAT,100,430,190,3491,147,2,18.3737,0.00137
uf100-0242.cnf,uf100-430,ok,SAT,100,430,211,3506,149,2,16.6161,0.001359
uf100-0243.cnf,uf100-430,ok,SAT,100,430,151,2973,119,2,19.6887,0.001349
uf100-0244.cnf,uf100-430,ok,SAT,100,430,584,11289,495,4,19.3305,0.002169
uf100-0245.cnf,uf100-430,ok,SAT,100,430,63,1300,47,1,20.6349,0.001339
uf100-0246.cnf,uf100-430,ok,SAT,100,430,186,3152,136,2,16.9462,0.001476
uf100-0247.cnf,uf100-430,ok,SAT,100,430,130,2340,93,1,18.0000,0.00129
uf100-0248.cnf,uf100-430,ok,SAT,100,430,225,4310,175,2,19.1556,0.001587
uf100-0249.cnf,uf100-430,ok,SAT,100,430,388,7268,305,3,18.7320,0.001829
uf100-025.cnf,uf100-430,ok,SAT,100,430,121,2535,97,1,20.9504,0.001294
uf100-0250.cnf,uf100-430,ok,SAT,100,430,177,3181,133,2,17.9718,0.001364
uf100-0251.cnf,uf100-430,ok,SAT,100,430,300,5463,226,3,18.2100,0.001664
uf100-0252.cnf,uf100-430,ok,SAT,100,430,210,3591,157,2,17.1000,0.00142
uf100-0253.cnf,uf100-430,ok,SAT,100,430,128,2422,102,2,18.9219,0.001233
uf100-0254.cnf,uf100-430,ok,SAT,100,430,388,7281,312,3,18.7655,0.001735
uf100-0255.cnf,uf100-430,ok,SAT,100,430,513,9496,399,3,18.5107,0.001921
uf100-0256.cnf,uf100-430,ok,SAT,100,430,338,6991,281,3,20.6834,0.001722
uf100-0257.cnf,uf100-430,ok,SAT,100,430,465,9242,370,3,19.8753,0.001879
uf100-0258.cnf,uf100-430,ok,SAT,100,430,166,2761,111,2,16.6325,0.001371
uf100-0259.cnf,uf100-430,ok,SAT,100,430,438,8628,351,3,19.6986,0.001832
uf100-026.cnf,uf100-430,ok,SAT,100,430,239,4278,181,2,17.8996,0.001444
uf100-0260.cnf,uf100-430,ok,SAT,100,430,144,2577,100,2,17.8958,0.001273
uf100-0261.cnf,uf100-430,ok,SAT,100,430,91,1815,65,1,19.9451,0.00123
uf100-0262.cnf,uf100-430,ok,SAT,100,430,306,5244,237,3,17.1373,0.00149
uf100-0263.cnf,uf100-430,ok,SAT,100,430,145,2642,111,2,18.2207,0.001335
uf100-0264.cnf,uf100-430,ok,SAT,100,430,127,2062,83,1,16.2362,0.001193
uf100-0265.cnf,uf100-430,ok,SAT,100,430,184,3596,143,2,19.5435,0.001357
uf100-0266.cnf,uf100-430,ok,SAT,100,430,546,10810,445,4,19.7985,0.002197
uf100-0267.cnf,uf100-430,ok,SAT,100,430,324,5589,249,3,17.2500,0.001557
uf100-0268.cnf,uf100-430,ok,SAT,100,430,308,5080,236,3,16.4935,0.001523
uf100-0269.cnf,uf100-430,ok,SAT,100,430,193,3100,135,2,16.0622,0.001314
uf100-027.cnf,uf100-430,ok,SAT,100,430,301,4925,216,3,16.3621,0.00154
uf100-0270.cnf,uf100-430,ok,SAT,100,430,205,3342,146,2,16.3024,0.001364
uf100-0271.cnf,uf100-430,ok,SAT,100,430,312,5668,243,3,18.1667,0.001655
uf100-0272.cnf,uf100-430,ok,SAT,100,430,475,8856,378,3,18.6442,0.001991
uf100-0273.cnf,uf100-430,ok,SAT,100,430,287,5574,220,3,19.4216,0.001552
uf100-0274.cnf,uf100-430,ok,SAT,100,430,396,7619,327,3,19.2399,0.001782
uf100-0275.cnf,uf100-430,ok,SAT,100,430,398,7404,327,3,18.6030,0.001745
uf100-0276.cnf,uf100-430,ok,SAT,100,430,711,14369,591,5,20.2096,0.002528
uf100-0277.cnf,uf100-430,ok,SAT,100,430,228,4019,161,2,17.6272,0.001406
uf100-0278.cnf,uf100-430,ok,SAT,100,430,91,1397,60,1,15.3516,0.0012
uf100-0279.cnf,uf100-430,ok,SAT,100,430,279,4461,195,2,15.9892,0.001479
uf100-028.cnf,uf100-430,ok,SAT,100,430,244,4551,191,2,18.6516,0.001531
uf100-0280.cnf,uf100-430,ok,SAT,100,430,584,11074,473,4,18.9623,0.002087
uf100-0281.cnf,uf100-430,ok,SAT,100,430,311,5368,232,3,17.2605,0.001646
uf100-0282.cnf,uf100-430,ok,SAT,100,430,279,4841,221,3,17.3513,0.001502
uf100-0283.cnf,uf100-430,ok,SAT,100,430,666,13879,549,5,20.8393,0.002405
uf100-0284.cnf,uf100-430,ok,SAT,100,430,158,2862,121,2,18.1139,0.001285
uf100-0285.cnf,uf100-430,ok,SAT,100,430,220,3929,175,2,17.8591,0.001419
uf100-0286.cnf,uf100-430,ok,SAT,100,430,156,2754,116,2,17.6538,0.001282
uf100-0287.cnf,uf100-430,ok,SAT,100,430,671,12807,536,5,19.0864,0.002286
uf100-0288.cnf,uf100-430,ok,SAT,100,430,451,9235,367,3,20.4767,0.001921
uf100-0289.cnf,uf100-430,ok,SAT,100,430,234,4340,179,2,18.5470,0.001482
uf100-029.cnf,uf100-430,ok,SAT,100,430,525,8620,390,3,16.4190,0.001973
uf100-0290.cnf,uf100-430,ok,SAT,100,430,232,4528,184,2,19.5172,0.001475
uf100-0291.cnf,uf100-430,ok,SAT,100,430,368,6316,276,3,17.1630,0.00183
uf100-0292.cnf,uf100-430,ok,SAT,100,430,287,5173,224,3,18.0244,0.001666
uf100-0293.cnf,uf100-430,ok,SAT,100,430,82,1498,61,1,18.2683,0.001231
uf100-0294.cnf,uf100-430,ok,SAT,100,430,237,4544,187,2,19.1730,0.00159
uf100-0295.cnf,uf100-430,ok,SAT,100,430,146,2451,105,2,16.7877,0.00141
uf100-0296.cnf,uf100-430,ok,SAT,100,430,123,1888,80,1,15.3496,0.001247
uf100-0297.cnf,uf100-430,ok,SAT,100,430,304,5484,235,3,18.0395,0.00178
uf100-0298.cnf,uf100-430,ok,SAT,100,430,46,587,23,1,12.7609,0.001171
uf100-0299.cnf,uf100-430,ok,SAT,100,430,654,12768,535,5,19.5229,0.002429
uf100-03.cnf,uf100-430,ok,SAT,100,430,208,3593,156,2,17.2740,0.001402
uf100-030.cnf,uf100-430,ok,SAT,100,430,213,3143,141,2,14.7559,0.001468
uf100-0300.cnf,uf100-430,ok,SAT,100,430,70,1210,48,1,17.2857,0.001254
uf100-0301.cnf,uf100-430,ok,SAT,100,430,354,7008,290,3,19.7966,0.001817
uf100-0302.cnf,uf100-430,ok,SAT,100,430,373,6399,277,3,17.1555,0.001695
uf100-0303.cnf,uf100-430,ok,SAT,100,430,159,2596,113,2,16.3270,0.001316
uf100-0304.cnf,uf100-430,ok,SAT,100,430,129,2289,91,1,17.7442,0.001278
uf100-0305.cnf,uf100-430,ok,SAT,100,430,382,7340,305,3,19.2147,0.001829
uf100-0306.cnf,uf100-430,ok,SAT,100,430,530,9873,419,4,18.6283,0.001973
uf100-0307.cnf,uf100-430,ok,SAT,100,430,311,5449,234,3,17.5209,0.001543
uf100-0308.cnf,uf100-430,ok,SAT,100,430,109,1963,80,1,18.0092,0.001236
uf100-0309.cnf,uf100-430,ok,SAT,100,430,409,8157,330,3,19.9438,0.001774
uf100-031.cnf,uf100-430,ok,SAT,100,430,347,5936,255,3,17.1066,0.001611
uf100-0310.cnf,uf100-430,ok,SAT,100,430,42,483,21,1,11.5000,0.001081
uf100-0311.cnf,uf100-430,ok,SAT,100,430,407,8153,338,3,20.0319,0.001903
uf100-0312.cnf,uf100-430,ok,SAT,100,430,178,2842,127,2,15.9663,0.001416
uf100-0313.cnf,uf100-430,ok,SAT,100,430,432,7965,346,3,18.4375,0.001846
uf100-0314.cnf,uf100-430,ok,SAT,100,430,191,2996,133,2,15.6859,0.001293
uf100-0315.cnf,uf100-430,ok,SAT,100,430,492,8635,388,3,17.5508,0.001922
uf100-0316.cnf,uf100-430,ok,SAT,100,430,173,2894,131,2,16.7283,0.00147
uf100-0317.cnf,uf100-430,ok,SAT,100,430,863,16522,699,6,19.1448,0.002715
uf100-0318.cnf,uf100-430,ok,SAT,100,430,78,1213,46,1,15.5513,0.001167
uf100-0319.cnf,uf100-430,ok,SAT,100,430,472,9167,396,3,19.4216,0.001998
uf100-032.cnf,uf100-430,ok,SAT,100,430,619,10408,485,4,16.8142,0.002123
uf100-0320.cnf,uf100-430,ok,SAT,100,430,95,1404,68,1,14.7789,0.001251
uf100-0321.cnf,uf100-430,ok,SAT,100,430,19,265,9,1,13.9474,0.001149
uf100-0322.cnf,uf100-430,ok,SAT,100,430,204,3707,154,2,18.1716,0.001363
uf100-0323.cnf,uf100-430,ok,SAT,100,430,61,1070,37,1,17.5410,0.001147
uf100-0324.cnf,uf100-430,ok,SAT,100,430,609,10923,488,4,17.9360,0.002151
uf100-0325.cnf,uf100-430,ok,SAT,100,430,179,2954,132,2,16.5028,0.001297
uf100-0326.cnf,uf100-430,ok,SAT,100,430,192,3437,136,2,17.9010,0.001385
uf100-0327.cnf,uf100-430,ok,SAT,100,430,269,4813,216,3,17.8922,0.001518
uf100-0328.cnf,uf100-430,ok,SAT,100,430,204,3807,159,2,18.6618,0.001422
uf100-0329.cnf,uf100-430,ok,SAT,100,430,83,1264,57,1,15.2289,0.001209
uf100-033.cnf,uf100-430,ok,SAT,100,430,407,7809,327,3,19.1867,0.001781
uf100-0330.cnf,uf100-430,ok,SAT,100,430,75,804,40,1,10.7200,0.001187
uf100-0331.cnf,uf100-430,ok,SAT,100,430,222,4130,168,2,18.6036,0.001462
uf100-0332.cnf,uf100-430,ok,SAT,100,430,163,2672,108,2,16.3926,0.00127
uf100-0333.cnf,uf100-430,ok,SAT,100,430,249,5280,205,3,21.2048,0.001584
uf100-0334.cnf,uf100-430,ok,SAT,100,430,164,2973,118,2,18.1280,0.001352
uf100-0335.cnf,uf100-430,ok,SAT,100,430,54,758,36,1,14.0370,0.001175
uf100-0336.cnf,uf100-430,ok,SAT,100,430,296,5402,229,3,18.2500,0.001554
uf100-0337.cnf,uf100-430,ok,SAT,100,430,27,255,6,1,9.4444,0.00113
uf100-0338.cnf,uf100-430,ok,SAT,100,430,58,1178,39,1,20.3103,0.001163
uf100-0339.cnf,uf100-430,ok,SAT,100,430,154,2579,116,2,16.7468,0.001317
uf100-034.cnf,uf100-430,ok,SAT,100,430,240,4449,182,2,18.5375,0.001498
uf100-0340.cnf,uf100-430,ok,SAT,100,430,164,2938,118,2,17.9146,0.00132
uf100-0341.cnf,uf100-430,ok,SAT,100,430,223,4209,182,2,18.8744,0.001487
uf100-0342.cnf,uf100-430,ok,SAT,100,430,116,1925,79,1,16.5948,0.001244
uf100-0343.cnf,uf100-430,ok,SAT,100,430,208,3300,149,2,15.8654,0.001387
uf100-0344.cnf,uf100-430,ok,SAT,100,430,53,676,27,1,12.7547,0.001124
uf100-0345.cnf,uf100-430,ok,SAT,100,430,186,3850,144,2,20.6989,0.001447
uf100-0346.cnf,uf100-430,ok,SAT,100,430,695,13784,566,5,19.8331,0.00232
uf100-0347.cnf,uf100-430,ok,SAT,100,430,801,16008,654,6,19.9850,0.002588
uf100-0348.cnf,uf100-430,ok,SAT,100,430,184,3377,137,2,18.3533,0.001335
uf100-0349.cnf,uf100-430,ok,SAT,100,430,546,10627,454,4,19.4634,0.002076
uf100-035.cnf,uf100-430,ok,SAT,100,430,246,4812,202,3,19.5610,0.001502
uf100-0350.cnf,uf100-430,ok,SAT,100,430,327,6020,253,3,18.4098,0.00167
uf100-0351.cnf,uf100-430,ok,SAT,100,430,122,2355,97,1,19.3033,0.001296
uf100-0352.cnf,uf100-430,ok,SAT,100,430,268,4567,209,3,17.0410,0.001527
uf100-0353.cnf,uf100-430,ok,SAT,100,430,402,7452,314,3,18.5373,0.001856
uf100-0354.cnf,uf100-430,ok,SAT,100,430,288,5740,245,3,19.9306,0.001642
uf100-0355.cnf,uf100-430,ok,SAT,100,430,488,8931,375,3,18.3012,0.001877
uf100-0356.cnf,uf100-430,ok,SAT,100,430,30,321,10,1,10.7000,0.001106
uf100-0357.cnf,uf100-430,ok,SAT,100,430,112,1947,80,1,17.3839,0.001278
uf100-0358.cnf,uf100-430,ok,SAT,100,430,80,1141,49,1,14.2625,0.001156
uf100-0359.cnf,uf100-430,ok,SAT,100,430,281,5536,238,3,19.7011,0.001611
uf100-036.cnf,uf100-430,ok,SAT,100,430,69,874,34,1,12.6667,0.001202
uf100-0360.cnf,uf100-430,ok,SAT,100,430,136,2379,93,1,17.4926,0.001257
uf100-0361.cnf,uf100-430,ok,SAT,100,430,63,912,46,1,14.4762,0.001148
uf100-0362.cnf,uf100-430,ok,SAT,100,430,193,3521,154,2,18.2435,0.001452
uf100-0363.cnf,uf100-430,ok,SAT,100,430,82,1458,63,1,17.7805,0.001241
uf100-0364.cnf,uf100-430,ok,SAT,100,430,579,9932,439,4,17.1537,0.001983
uf100-0365.cnf,uf100-430,ok,SAT,100,430,212,3996,173,2,18.8491,0.001499
uf100-0366.cnf,uf100-430,ok,SAT,100,430,105,1749,74,1,16.6571,0.001183
uf100-0367.cnf,uf100-430,ok,SAT,100,430,104,1678,74,1,16.1346,0.001241
uf100-0368.cnf,uf100-430,ok,SAT,100,430,436,8343,340,3,19.1353,0.001841
uf100-0369.cnf,uf100-430,ok,SAT,100,430,645,12136,521,5,18.8155,0.002282
uf100-037.cnf,uf100-430,ok,SAT,100,430,184,2738,131,2,14.8804,0.00135
uf100-0370.cnf,uf100-430,ok,SAT,100,430,134,2140,93,1,15.9701,0.001202
uf100-0371.cnf,uf100-430,ok,SAT,100,430,579,11279,494,4,19.4801,0.002142
uf100-0372.cnf,uf100-430,ok,SAT,100,430,197,3326,150,2,16.8832,0.001335
uf100-0373.cnf,uf100-430,ok,SAT,100,430,400,7549,329,3,18.8725,0.001804
uf100-0374.cnf,uf100-430,ok,SAT,100,430,85,1551,57,1,18.2471,0.001218
uf100-0375.cnf,uf100-430,ok,SAT,100,430,427,7186,319,3,16.8290,0.001874
uf100-0376.cnf,uf100-430,ok,SAT,100,430,112,1982,74,1,17.6964,0.001411
uf100-0377.cnf,uf100-430,ok,SAT,100,430,318,5976,265,3,18.7925,0.001724
uf100-0378.cnf,uf100-430,ok,SAT,100,430,294,4916,228,3,16.7211,0.001648
uf100-0379.cnf,uf100-430,ok,SAT,100,430,198,3764,155,2,19.0101,0.001523
uf100-038.cnf,uf100-430,ok,SAT,100,430,141,2375,96,1,16.8440,0.001322
uf100-0380.cnf,uf100-430,ok,SAT,100,430,511,9524,407,4,18.6380,0.002013
uf100-0381.cnf,uf100-430,ok,SAT,100,430,344,7223,277,3,20.9971,0.001812
uf100-0382.cnf,uf100-430,ok,SAT,100,430,235,5180,202,2,22.0426,0.001601
uf100-0383.cnf,uf100-430,ok,SAT,100,430,425,7630,338,3,17.9529,0.001756
uf100-0384.cnf,uf100-430,ok,SAT,100,430,125,1888,88,1,15.1040,0.001333
uf100-0385.cnf,uf100-430,ok,SAT,100,430,262,4731,196,2,18.0573,0.001532
uf100-0386.cnf,uf100-430,ok,SAT,100,430,211,3713,166,2,17.5972,0.001417
uf100-0387.cnf,uf100-430,ok,SAT,100,430,260,4523,195,2,17.3962,0.001526
uf100-0388.cnf,uf100-430,ok,SAT,100,430,433,8399,345,3,19.3972,0.001915
uf100-0389.cnf,uf100-430,ok,SAT,100,430,160,2842,114,2,17.7625,0.001316
uf100-039.cnf,uf100-430,ok,SAT,100,430,122,2013,84,1,16.5000,0.001256
uf100-0390.cnf,uf100-430,ok,SAT,100,430,310,6150,243,3,19.8387,0.001681
uf100-0391.cnf,uf100-430,ok,SAT,100,430,468,8700,379,3,18.5897,0.001869
uf100-0392.cnf,uf100-430,ok,SAT,100,430,94,1627,70,1,17.3085,0.001242
uf100-0393.cnf,uf100-430,ok,SAT,100,430,460,8187,346,3,17.7978,0.00183
uf100-0394.cnf,uf100-430,ok,SAT,100,430,295,4918,219,3,16.6712,0.00159
uf100-0395.cnf,uf100-430,ok,SAT,100,430,558,11775,466,4,21.1022,0.002113
uf100-0396.cnf,uf100-430,ok,SAT,100,430,310,5617,236,3,18.1194,0.001609
uf100-0397.cnf,uf100-430,ok,SAT,100,430,78,1293,51,1,16.5769,0.001139
uf100-0398.cnf,uf100-430,ok,SAT,100,430,572,10697,470,4,18.7010,0.00217
uf100-0399.cnf,uf100-430,ok,SAT,100,430,76,1142,52,1,15.0263,0.001213
uf100-04.cnf,uf100-430,ok,SAT,100,430,413,7827,326,3,18.9516,0.00185
uf100-040.cnf,uf100-430,ok,SAT,100,430,262,4975,198,2,18.9885,0.001573
uf100-0400.cnf,uf100-430,ok,SAT,100,430,225,4704,188,2,20.9067,0.001465
uf100-0401.cnf,uf100-430,ok,SAT,100,430,462,8955,364,3,19.3831,0.001972
uf100-0402.cnf,uf100-430,ok,SAT,100,430,329,6479,265,3,19.6930,0.001703
uf100-0403.cnf,uf100-430,ok,SAT,100,430,443,9079,348,3,20.4944,0.001898
uf100-0404.cnf,uf100-430,ok,SAT,100,430,398,7564,315,3,19.0050,0.001834
uf100-0405.cnf,uf100-430,ok,SAT,100,430,473,9297,377,3,19.6554,0.001889
uf100-0406.cnf,uf100-430,ok,SAT,100,430,173,2749,123,2,15.8902,0.001289
uf100-0407.cnf,uf100-430,ok,SAT,100,430,312,5823,237,3,18.6635,0.001649
uf100-0408.cnf,uf100-430,ok,SAT,100,430,60,805,39,1,13.4167,0.001123
uf100-0409.cnf,uf100-430,ok,SAT,100,430,326,5817,252,3,17.8436,0.001726
uf100-041.cnf,uf100-430,ok,SAT,100,430,114,1483,74,1,13.0088,0.001384
uf100-0410.cnf,uf100-430,ok,SAT,100,430,48,505,16,1,10.5208,0.001264
uf100-0411.cnf,uf100-430,ok,SAT,100,430,162,2949,125,2,18.2037,0.001551
uf100-0412.cnf,uf100-430,ok,SAT,100,430,53,380,13,1,7.1698,0.0014
uf100-0413.cnf,uf100-430,ok,SAT,100,430,294,5170,221,3,17.5850,0.001629
uf100-0414.cnf,uf100-430,ok,SAT,100,430,356,6556,263,3,18.4157,0.001779
uf100-0415.cnf,uf100-430,ok,SAT,100,430,431,7890,346,3,18.3063,0.001912
uf100-0416.cnf,uf100-430,ok,SAT,100,430,321,5717,249,3,17.8100,0.001663
uf100-0417.cnf,uf100-430,ok,SAT,100,430,414,8045,348,3,19.4324,0.001785
uf100-0418.cnf,uf100-430,ok,SAT,100,430,657,11494,499,4,17.4947,0.002242
uf100-0419.cnf,uf100-430,ok,SAT,100,430,423,8530,342,3,20.1655,0.001951
uf100-042.cnf,uf100-430,ok,SAT,100,430,367,7220,312,3,19.6730,0.001841
uf100-0420.cnf,uf100-430,ok,SAT,100,430,245,4257,191,2,17.3755,0.001494
uf100-0421.cnf,uf100-430,ok,SAT,100,430,418,7634,340,3,18.2632,0.001826
uf100-0422.cnf,uf100-430,ok,SAT,100,430,225,3802,160,2,16.8978,0.001442
uf100-0423.cnf,uf100-430,ok,SAT,100,430,473,9619,397,3,20.3362,0.002066
uf100-0424.cnf,uf100-430,ok,SAT,100,430,52,885,31,1,17.0192,0.001143
uf100-0425.cnf,uf100-430,ok,SAT,100,430,301,5496,230,3,18.2591,0.00159
uf100-0426.cnf,uf100-430,ok,SAT,100,430,123,1856,88,1,15.0894,0.001248
uf100-0427.cnf,uf100-430,ok,SAT,100,430,337,6224,266,3,18.4688,0.001736
